ingre1,ingre2,distance
DL-Proline,(-)-Norephedrine,2.875
DL-Proline,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.055555556
DL-Proline,Caffeic acid-phenethyl ester,2.9375
DL-Proline,"3',4',7-Trihydroxyisoflavone",2.0625
DL-Proline,phenylpropanolamine,2.05
DL-Proline,(+)-Medicarpin,2.75
DL-Proline,NSC70861,2.1875
DL-Proline,8-Prenylnaringenin,3.0625
DL-ISOLEUCINE,HEXANOIC ACID,2.53030303
DL-ISOLEUCINE,lauric acid,2.521126761
DL-ISOLEUCINE,guaiazulene,3.181818182
DL-ISOLEUCINE,benzaldehyde,2.272727273
DL-ISOLEUCINE,linoleic acid,2.14893617
DL-ISOLEUCINE,Decanoic acid,2.153846154
DL-ISOLEUCINE,Umbelliferone,2.166666667
DL-ISOLEUCINE,scopoletin,3.076923077
DL-ISOLEUCINE,CINNAMIC ACID,2.363636364
DL-ISOLEUCINE,naphthalene,2.375
DL-ISOLEUCINE,STYRENE,2.166666667
DL-ISOLEUCINE,luteolin,1.555555556
DL-ISOLEUCINE,Arachidic acid,2.363636364
DL-ISOLEUCINE,octanoic acid,2.153846154
DL-ISOLEUCINE,1-octanol,3
DL-ISOLEUCINE,NONANOIC ACID,2.818181818
DL-ISOLEUCINE,PHENANTHRENE,3.181818182
DL-ISOLEUCINE,M-XYLENE,2.916666667
DL-ISOLEUCINE,formononetin,3.076923077
DL-ISOLEUCINE,p-coumaric acid,2.285714286
DL-ISOLEUCINE,linolenic acid,2.125
DL-ISOLEUCINE,apigenin,2.058823529
DL-ISOLEUCINE,FURFURAL,2.181818182
DL-ISOLEUCINE,Ephedrine,2.181818182
DL-ISOLEUCINE,Matrine,2.083333333
DL-ISOLEUCINE,toluene,2.230769231
DL-ISOLEUCINE,P-CRESOL,2
DL-ISOLEUCINE,4-methylphenol,2
DL-ISOLEUCINE,1-HEPTANOL,2.272727273
DL-ISOLEUCINE,BETA-IONONE,2.272727273
DL-ISOLEUCINE,ethanol,2.168831169
DL-ISOLEUCINE,P-XYLENE,3.181818182
DL-ISOLEUCINE,Phenethylamine,2.461538462
DL-ISOLEUCINE,PSEUDOEPHEDRINE,2.1875
DL-ISOLEUCINE,ISOBUTYRIC ACID,2.909090909
DL-ISOLEUCINE,Norephedrine,2.071428571
DL-ISOLEUCINE,Caffeic acid phenethyl ester,2.909090909
DL-ISOLEUCINE,Xanthohumol,2.818181818
DL-ISOLEUCINE,camphor,2.414634146
DL-ISOLEUCINE,Synephrine,2.909090909
DL-ISOLEUCINE,(E/Z)-ferulic acid,2.142857143
DL-ISOLEUCINE,acetate,2.370967742
DL-ISOLEUCINE,5-HYDROXYMETHYLFURFURAL,2.181818182
DL-ISOLEUCINE,"1,4-DIMETHYLNAPHTHALENE",3.181818182
DL-ISOLEUCINE,"2,6-DIMETHYLNAPHTHALENE",3.166666667
DL-ISOLEUCINE,(-)-Norephedrine,3.090909091
DL-ISOLEUCINE,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.076923077
DL-ISOLEUCINE,Caffeic acid-phenethyl ester,2.909090909
DL-ISOLEUCINE,"3',4',7-Trihydroxyisoflavone",2.090909091
DL-ISOLEUCINE,phenylpropanolamine,2.133333333
DL-ISOLEUCINE,(+)-Medicarpin,2.818181818
DL-ISOLEUCINE,NSC70861,2.363636364
DL-ISOLEUCINE,8-Prenylnaringenin,3.181818182
d-Tartaric acid,guaiazulene,3
d-Tartaric acid,Decanoic acid,2.2
d-Tartaric acid,Umbelliferone,2.25
d-Tartaric acid,naphthalene,2.5
d-Tartaric acid,STYRENE,1.25
d-Tartaric acid,luteolin,2.1
d-Tartaric acid,1-octanol,3
d-Tartaric acid,NONANOIC ACID,3
d-Tartaric acid,PHENANTHRENE,3
d-Tartaric acid,M-XYLENE,3
d-Tartaric acid,formononetin,2.6
d-Tartaric acid,apigenin,1.888888889
d-Tartaric acid,FURFURAL,2
d-Tartaric acid,Ephedrine,2
d-Tartaric acid,Matrine,2.25
d-Tartaric acid,toluene,1.4
d-Tartaric acid,P-CRESOL,2.25
d-Tartaric acid,4-methylphenol,2.25
d-Tartaric acid,1-HEPTANOL,2
d-Tartaric acid,BETA-IONONE,2
d-Tartaric acid,ethanol,2.405797101
d-Tartaric acid,P-XYLENE,3
d-Tartaric acid,Phenethylamine,2.387096774
d-Tartaric acid,PSEUDOEPHEDRINE,2.125
d-Tartaric acid,ISOBUTYRIC ACID,3
d-Tartaric acid,Norephedrine,2
d-Tartaric acid,Caffeic acid phenethyl ester,3
d-Tartaric acid,Xanthohumol,3
d-Tartaric acid,camphor,2.891891892
d-Tartaric acid,Synephrine,3
d-Tartaric acid,(E/Z)-ferulic acid,2
d-Tartaric acid,acetate,2.646067416
d-Tartaric acid,5-HYDROXYMETHYLFURFURAL,2
d-Tartaric acid,"1,4-DIMETHYLNAPHTHALENE",3
d-Tartaric acid,"2,6-DIMETHYLNAPHTHALENE",3
d-Tartaric acid,(-)-Norephedrine,3
d-Tartaric acid,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2
d-Tartaric acid,Caffeic acid-phenethyl ester,3
d-Tartaric acid,"3',4',7-Trihydroxyisoflavone",2
d-Tartaric acid,phenylpropanolamine,2.142857143
d-Tartaric acid,(+)-Medicarpin,3
d-Tartaric acid,NSC70861,2
d-Tartaric acid,8-Prenylnaringenin,3
cis-Caffeic acid,guaiazulene,3
cis-Caffeic acid,Decanoic acid,2.25
cis-Caffeic acid,Umbelliferone,2.333333333
cis-Caffeic acid,naphthalene,2.714285714
cis-Caffeic acid,STYRENE,2.333333333
cis-Caffeic acid,luteolin,2.222222222
cis-Caffeic acid,1-octanol,3
cis-Caffeic acid,NONANOIC ACID,3
cis-Caffeic acid,PHENANTHRENE,3
cis-Caffeic acid,M-XYLENE,3
cis-Caffeic acid,formononetin,3
cis-Caffeic acid,apigenin,2.375
cis-Caffeic acid,FURFURAL,2
cis-Caffeic acid,Ephedrine,2
cis-Caffeic acid,Matrine,2.333333333
cis-Caffeic acid,toluene,2.25
cis-Caffeic acid,P-CRESOL,2.333333333
cis-Caffeic acid,4-methylphenol,2.333333333
cis-Caffeic acid,1-HEPTANOL,2
cis-Caffeic acid,BETA-IONONE,2
cis-Caffeic acid,ethanol,2.602941176
cis-Caffeic acid,P-XYLENE,3
cis-Caffeic acid,Phenethylamine,2.866666667
cis-Caffeic acid,PSEUDOEPHEDRINE,2.428571429
cis-Caffeic acid,ISOBUTYRIC ACID,3
cis-Caffeic acid,Norephedrine,2.4
cis-Caffeic acid,Caffeic acid phenethyl ester,3
cis-Caffeic acid,Xanthohumol,3
cis-Caffeic acid,camphor,3.082191781
cis-Caffeic acid,Synephrine,3
cis-Caffeic acid,(E/Z)-ferulic acid,1.4
cis-Caffeic acid,acetate,2.796610169
cis-Caffeic acid,5-HYDROXYMETHYLFURFURAL,2
cis-Caffeic acid,"1,4-DIMETHYLNAPHTHALENE",3
cis-Caffeic acid,"2,6-DIMETHYLNAPHTHALENE",3
cis-Caffeic acid,(-)-Norephedrine,3
cis-Caffeic acid,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",1
cis-Caffeic acid,Caffeic acid-phenethyl ester,3
cis-Caffeic acid,"3',4',7-Trihydroxyisoflavone",2
cis-Caffeic acid,phenylpropanolamine,2.5
cis-Caffeic acid,(+)-Medicarpin,3
cis-Caffeic acid,NSC70861,0
cis-Caffeic acid,8-Prenylnaringenin,3
L-glutamic acid,HEXANOIC ACID,0.921875
L-glutamic acid,lauric acid,0.92893401
L-glutamic acid,guaiazulene,3.912408759
L-glutamic acid,Decanoic acid,2.920863309
L-glutamic acid,Umbelliferone,2.833333333
L-glutamic acid,scopoletin,3.417266187
L-glutamic acid,CINNAMIC ACID,2.96350365
L-glutamic acid,naphthalene,2.528169014
L-glutamic acid,STYRENE,2.768115942
L-glutamic acid,luteolin,2.319444444
L-glutamic acid,Arachidic acid,2.97080292
L-glutamic acid,octanoic acid,2.884892086
L-glutamic acid,1-octanol,3.722627737
L-glutamic acid,NONANOIC ACID,3.379562044
L-glutamic acid,PHENANTHRENE,3.912408759
L-glutamic acid,M-XYLENE,3.65942029
L-glutamic acid,formononetin,3.417266187
L-glutamic acid,p-coumaric acid,2.892857143
L-glutamic acid,apigenin,2.475524476
L-glutamic acid,Matrine,2.695652174
L-glutamic acid,toluene,2.820143885
L-glutamic acid,1-HEPTANOL,2.95620438
L-glutamic acid,BETA-IONONE,2.883211679
L-glutamic acid,ethanol,1.926108374
L-glutamic acid,P-XYLENE,3.912408759
L-glutamic acid,Phenethylamine,2.163636364
L-glutamic acid,ISOBUTYRIC ACID,3.693430657
L-glutamic acid,Norephedrine,2.414285714
L-glutamic acid,Caffeic acid phenethyl ester,3.416058394
L-glutamic acid,Xanthohumol,3.649635036
L-glutamic acid,camphor,0.663461538
L-glutamic acid,Synephrine,3.416058394
L-glutamic acid,(E/Z)-ferulic acid,2.792857143
L-glutamic acid,acetate,1.067307692
L-glutamic acid,"1,4-DIMETHYLNAPHTHALENE",3.912408759
L-glutamic acid,"2,6-DIMETHYLNAPHTHALENE",3.905797101
L-glutamic acid,(-)-Norephedrine,3.408759124
L-glutamic acid,Caffeic acid-phenethyl ester,3.416058394
L-glutamic acid,"3',4',7-Trihydroxyisoflavone",2.846715328
L-glutamic acid,phenylpropanolamine,2.382978723
L-glutamic acid,(+)-Medicarpin,3.474452555
L-glutamic acid,8-Prenylnaringenin,3.912408759
l-isoleucine,HEXANOIC ACID,2.53030303
l-isoleucine,lauric acid,2.521126761
l-isoleucine,guaiazulene,3.181818182
l-isoleucine,Decanoic acid,2.153846154
l-isoleucine,Umbelliferone,2.166666667
l-isoleucine,scopoletin,3.076923077
l-isoleucine,CINNAMIC ACID,2.363636364
l-isoleucine,naphthalene,2.375
l-isoleucine,STYRENE,2.166666667
l-isoleucine,luteolin,1.555555556
l-isoleucine,Arachidic acid,2.363636364
l-isoleucine,octanoic acid,2.153846154
l-isoleucine,1-octanol,3
l-isoleucine,NONANOIC ACID,2.818181818
l-isoleucine,PHENANTHRENE,3.181818182
l-isoleucine,M-XYLENE,2.916666667
l-isoleucine,formononetin,3.076923077
l-isoleucine,p-coumaric acid,2.285714286
l-isoleucine,apigenin,2.058823529
l-isoleucine,Matrine,2.083333333
l-isoleucine,toluene,2.230769231
l-isoleucine,1-HEPTANOL,2.272727273
l-isoleucine,BETA-IONONE,2.272727273
l-isoleucine,ethanol,2.168831169
l-isoleucine,P-XYLENE,3.181818182
l-isoleucine,Phenethylamine,2.461538462
l-isoleucine,ISOBUTYRIC ACID,2.909090909
l-isoleucine,Norephedrine,2.071428571
l-isoleucine,Caffeic acid phenethyl ester,2.909090909
l-isoleucine,Xanthohumol,2.818181818
l-isoleucine,camphor,2.414634146
l-isoleucine,Synephrine,2.909090909
l-isoleucine,(E/Z)-ferulic acid,2.142857143
l-isoleucine,acetate,2.370967742
l-isoleucine,"1,4-DIMETHYLNAPHTHALENE",3.181818182
l-isoleucine,"2,6-DIMETHYLNAPHTHALENE",3.166666667
l-isoleucine,(-)-Norephedrine,3.090909091
l-isoleucine,Caffeic acid-phenethyl ester,2.909090909
l-isoleucine,"3',4',7-Trihydroxyisoflavone",2.090909091
l-isoleucine,phenylpropanolamine,2.133333333
l-isoleucine,(+)-Medicarpin,2.818181818
l-isoleucine,8-Prenylnaringenin,3.181818182
D-(+)-malic acid,guaiazulene,3.333333333
D-(+)-malic acid,Decanoic acid,2.4
D-(+)-malic acid,Umbelliferone,2.5
D-(+)-malic acid,STYRENE,2.5
D-(+)-malic acid,luteolin,2.2
D-(+)-malic acid,1-octanol,3
D-(+)-malic acid,NONANOIC ACID,3
D-(+)-malic acid,PHENANTHRENE,3.333333333
D-(+)-malic acid,M-XYLENE,3
D-(+)-malic acid,formononetin,3
D-(+)-malic acid,apigenin,2.333333333
D-(+)-malic acid,Ephedrine,2
D-(+)-malic acid,Matrine,2.5
D-(+)-malic acid,toluene,2
D-(+)-malic acid,P-CRESOL,2.5
D-(+)-malic acid,4-methylphenol,2.5
D-(+)-malic acid,1-HEPTANOL,2
D-(+)-malic acid,BETA-IONONE,2.333333333
D-(+)-malic acid,ethanol,2.492753623
D-(+)-malic acid,P-XYLENE,3.333333333
D-(+)-malic acid,Phenethylamine,2.774193548
D-(+)-malic acid,PSEUDOEPHEDRINE,2.25
D-(+)-malic acid,ISOBUTYRIC ACID,3.333333333
D-(+)-malic acid,Norephedrine,2.333333333
D-(+)-malic acid,Caffeic acid phenethyl ester,3
D-(+)-malic acid,Xanthohumol,3
D-(+)-malic acid,camphor,2.972972973
D-(+)-malic acid,Synephrine,3
D-(+)-malic acid,(E/Z)-ferulic acid,2.333333333
D-(+)-malic acid,acetate,2.679775281
D-(+)-malic acid,"1,4-DIMETHYLNAPHTHALENE",3.333333333
D-(+)-malic acid,"2,6-DIMETHYLNAPHTHALENE",3.25
D-(+)-malic acid,(-)-Norephedrine,3
D-(+)-malic acid,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2
D-(+)-malic acid,Caffeic acid-phenethyl ester,3
D-(+)-malic acid,"3',4',7-Trihydroxyisoflavone",2.333333333
D-(+)-malic acid,phenylpropanolamine,2.428571429
D-(+)-malic acid,(+)-Medicarpin,3
D-(+)-malic acid,NSC70861,2.333333333
D-(+)-malic acid,8-Prenylnaringenin,3.333333333
D-alanine,HEXANOIC ACID,2.916666667
D-alanine,lauric acid,2.861538462
D-alanine,guaiazulene,3.4
D-alanine,Decanoic acid,2.428571429
D-alanine,Umbelliferone,2.333333333
D-alanine,scopoletin,3.285714286
D-alanine,CINNAMIC ACID,2.4
D-alanine,naphthalene,2.7
D-alanine,STYRENE,2.166666667
D-alanine,luteolin,2.166666667
D-alanine,Arachidic acid,2.4
D-alanine,octanoic acid,2.428571429
D-alanine,1-octanol,3.4
D-alanine,NONANOIC ACID,2.8
D-alanine,PHENANTHRENE,3.4
D-alanine,M-XYLENE,3.333333333
D-alanine,formononetin,3.285714286
D-alanine,p-coumaric acid,2.625
D-alanine,apigenin,2.272727273
D-alanine,Matrine,2.166666667
D-alanine,toluene,2.428571429
D-alanine,1-HEPTANOL,2.4
D-alanine,BETA-IONONE,2.4
D-alanine,ethanol,2.478873239
D-alanine,P-XYLENE,3.4
D-alanine,Phenethylamine,2.757575758
D-alanine,ISOBUTYRIC ACID,3.4
D-alanine,Norephedrine,2.5
D-alanine,Caffeic acid phenethyl ester,3.4
D-alanine,Xanthohumol,3.4
D-alanine,camphor,2.921052632
D-alanine,Synephrine,3.4
D-alanine,(E/Z)-ferulic acid,2.375
D-alanine,acetate,2.661111111
D-alanine,"1,4-DIMETHYLNAPHTHALENE",3.4
D-alanine,"2,6-DIMETHYLNAPHTHALENE",3.333333333
D-alanine,(-)-Norephedrine,3.4
D-alanine,Caffeic acid-phenethyl ester,3.4
D-alanine,"3',4',7-Trihydroxyisoflavone",2.4
D-alanine,phenylpropanolamine,2.555555556
D-alanine,(+)-Medicarpin,2.8
D-alanine,8-Prenylnaringenin,3.4
D-glutamic acid,HEXANOIC ACID,3.051724138
D-glutamic acid,lauric acid,2.984126984
D-glutamic acid,guaiazulene,3
D-glutamic acid,benzaldehyde,2
D-glutamic acid,linoleic acid,2.487179487
D-glutamic acid,Decanoic acid,2.2
D-glutamic acid,Umbelliferone,2.25
D-glutamic acid,scopoletin,2.6
D-glutamic acid,CINNAMIC ACID,2
D-glutamic acid,naphthalene,2.625
D-glutamic acid,STYRENE,2
D-glutamic acid,luteolin,1.9
D-glutamic acid,Arachidic acid,2
D-glutamic acid,octanoic acid,2.2
D-glutamic acid,1-octanol,3
D-glutamic acid,NONANOIC ACID,3
D-glutamic acid,PHENANTHRENE,3
D-glutamic acid,M-XYLENE,3
D-glutamic acid,formononetin,2.6
D-glutamic acid,p-coumaric acid,2.5
D-glutamic acid,linolenic acid,2.375
D-glutamic acid,apigenin,2.222222222
D-glutamic acid,FURFURAL,2
D-glutamic acid,Ephedrine,2
D-glutamic acid,Matrine,2
D-glutamic acid,toluene,2.2
D-glutamic acid,P-CRESOL,2.25
D-glutamic acid,4-methylphenol,2.25
D-glutamic acid,1-HEPTANOL,2
D-glutamic acid,BETA-IONONE,2
D-glutamic acid,ethanol,2.463768116
D-glutamic acid,P-XYLENE,3
D-glutamic acid,Phenethylamine,2.741935484
D-glutamic acid,PSEUDOEPHEDRINE,2.25
D-glutamic acid,ISOBUTYRIC ACID,3
D-glutamic acid,Norephedrine,2.166666667
D-glutamic acid,Caffeic acid phenethyl ester,3
D-glutamic acid,Xanthohumol,3
D-glutamic acid,camphor,3.040540541
D-glutamic acid,Synephrine,3
D-glutamic acid,(E/Z)-ferulic acid,2.166666667
D-glutamic acid,acetate,2.724719101
D-glutamic acid,5-HYDROXYMETHYLFURFURAL,2
D-glutamic acid,"1,4-DIMETHYLNAPHTHALENE",3
D-glutamic acid,"2,6-DIMETHYLNAPHTHALENE",3
D-glutamic acid,(-)-Norephedrine,3
D-glutamic acid,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2
D-glutamic acid,Caffeic acid-phenethyl ester,3
D-glutamic acid,"3',4',7-Trihydroxyisoflavone",2
D-glutamic acid,phenylpropanolamine,2.285714286
D-glutamic acid,(+)-Medicarpin,2.333333333
D-glutamic acid,NSC70861,2
D-glutamic acid,8-Prenylnaringenin,3
D-proline,HEXANOIC ACID,3.034482759
D-proline,lauric acid,2.984126984
D-proline,guaiazulene,3.333333333
D-proline,benzaldehyde,2.333333333
D-proline,linoleic acid,2.487179487
D-proline,Decanoic acid,2.4
D-proline,Umbelliferone,2.25
D-proline,scopoletin,3.2
D-proline,CINNAMIC ACID,2.333333333
D-proline,naphthalene,2.75
D-proline,STYRENE,2
D-proline,luteolin,2
D-proline,Arachidic acid,2.333333333
D-proline,octanoic acid,2.4
D-proline,1-octanol,3.333333333
D-proline,NONANOIC ACID,3
D-proline,PHENANTHRENE,3.333333333
D-proline,M-XYLENE,3.25
D-proline,formononetin,3.2
D-proline,p-coumaric acid,2.666666667
D-proline,linolenic acid,2.375
D-proline,apigenin,2.222222222
D-proline,FURFURAL,2.333333333
D-proline,Ephedrine,2.333333333
D-proline,Matrine,2
D-proline,toluene,2.4
D-proline,P-CRESOL,2.5
D-proline,4-methylphenol,2.5
D-proline,1-HEPTANOL,2.333333333
D-proline,BETA-IONONE,2.333333333
D-proline,ethanol,2.507246377
D-proline,P-XYLENE,3.333333333
D-proline,Phenethylamine,2.838709677
D-proline,PSEUDOEPHEDRINE,2.5
D-proline,ISOBUTYRIC ACID,3.333333333
D-proline,Norephedrine,2.5
D-proline,Caffeic acid phenethyl ester,3.333333333
D-proline,Xanthohumol,3.333333333
D-proline,camphor,3.040540541
D-proline,Synephrine,3.333333333
D-proline,(E/Z)-ferulic acid,2.333333333
D-proline,acetate,2.724719101
D-proline,5-HYDROXYMETHYLFURFURAL,2.333333333
D-proline,"1,4-DIMETHYLNAPHTHALENE",3.333333333
D-proline,"2,6-DIMETHYLNAPHTHALENE",3.25
D-proline,(-)-Norephedrine,3.333333333
D-proline,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.2
D-proline,Caffeic acid-phenethyl ester,3.333333333
D-proline,"3',4',7-Trihydroxyisoflavone",2.333333333
D-proline,phenylpropanolamine,2.571428571
D-proline,(+)-Medicarpin,2.333333333
D-proline,NSC70861,2.333333333
D-proline,8-Prenylnaringenin,3.333333333
97-67-6,guaiazulene,3.333333333
97-67-6,Decanoic acid,2.5
97-67-6,Umbelliferone,2.571428571
97-67-6,naphthalene,2.363636364
97-67-6,STYRENE,2.571428571
97-67-6,luteolin,2.076923077
97-67-6,1-octanol,3.166666667
97-67-6,NONANOIC ACID,2.5
97-67-6,PHENANTHRENE,3.333333333
97-67-6,M-XYLENE,3
97-67-6,formononetin,2.75
97-67-6,apigenin,2.166666667
97-67-6,FURFURAL,2.5
97-67-6,Ephedrine,2
97-67-6,Matrine,2.571428571
97-67-6,toluene,2.5
97-67-6,P-CRESOL,2.571428571
97-67-6,4-methylphenol,2.571428571
97-67-6,1-HEPTANOL,2.5
97-67-6,BETA-IONONE,2.5
97-67-6,ethanol,2.458333333
97-67-6,P-XYLENE,3.333333333
97-67-6,Phenethylamine,2.647058824
97-67-6,PSEUDOEPHEDRINE,2.090909091
97-67-6,ISOBUTYRIC ACID,3.166666667
97-67-6,Norephedrine,2
97-67-6,Caffeic acid phenethyl ester,2.666666667
97-67-6,Xanthohumol,3.166666667
97-67-6,camphor,2.636363636
97-67-6,Synephrine,2.666666667
97-67-6,(E/Z)-ferulic acid,2.333333333
97-67-6,acetate,2.546961326
97-67-6,5-HYDROXYMETHYLFURFURAL,2.5
97-67-6,"1,4-DIMETHYLNAPHTHALENE",3.333333333
97-67-6,"2,6-DIMETHYLNAPHTHALENE",3.285714286
97-67-6,(-)-Norephedrine,3
97-67-6,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.25
97-67-6,Caffeic acid-phenethyl ester,2.666666667
97-67-6,"3',4',7-Trihydroxyisoflavone",2.333333333
97-67-6,phenylpropanolamine,2.1
97-67-6,(+)-Medicarpin,3
97-67-6,NSC70861,2.5
97-67-6,8-Prenylnaringenin,3.333333333
PENTADECANOIC ACID,betulinic acid,2.931034483
PENTADECANOIC ACID,hydrocinnamic acid,3.017241379
PENTADECANOIC ACID,beta-carotene,3.052631579
PENTADECANOIC ACID,L-asparagine,2.833333333
PENTADECANOIC ACID,pantothenic acid,3.035087719
PENTADECANOIC ACID,protopine,2.982142857
PENTADECANOIC ACID,Sinapyl alcohol,2.964912281
PENTADECANOIC ACID,TRISTEARIN,2.966101695
PENTADECANOIC ACID,ellagic acid,3.086206897
PENTADECANOIC ACID,Cyclic AMP,2.17
PENTADECANOIC ACID,"9-[(4aR,6R,7R,7aS)-2,7-dihydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-6-yl]-2-amino-3H-purin-6-one",2.720588235
PENTADECANOIC ACID,COUMESTROL,2.949152542
PENTADECANOIC ACID,Nuciferine,4.053571429
PENTADECANOIC ACID,xanthine,2.98245614
PENTADECANOIC ACID,Swertisin,3.910714286
PENTADECANOIC ACID,D-Glc,2.447761194
PENTADECANOIC ACID,berberine,2.59375
PENTADECANOIC ACID,"2,3-Dihydroxysuccinic acid",2.819672131
PENTADECANOIC ACID,"D,L-Stepholidine",3.803571429
PENTADECANOIC ACID,"cobalt(2+);[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1H-corrin-21-id-3-yl]propanoylamino]propan-2-yl hydrogen phosphate;cyanide",2.236111111
PENTADECANOIC ACID,Acrasin,2.17
PENTADECANOIC ACID,l-Stepholidine,3.803571429
PENTADECANOIC ACID,2'-deoxyadenosine,3.035087719
PENTADECANOIC ACID,2-Deoxyadenosine,3.035087719
HEXANOIC ACID,HEXANOIC ACID,0
kaempferol,STIGMASTEROL,3.222222222
kaempferol,betulinic acid,2.181818182
kaempferol,hydrocinnamic acid,2.727272727
kaempferol,beta-carotene,2.6
kaempferol,Clionasterol,2.555555556
kaempferol,L-asparagine,2.076923077
kaempferol,pantothenic acid,2.6
kaempferol,pyrocatechol,2.583333333
kaempferol,protopine,2.666666667
kaempferol,L-phenylalanine,2
kaempferol,glycine,1.92
kaempferol,thymidine,2.636363636
kaempferol,"2-amino-3,7-dihydropurin-6-one",2.357142857
kaempferol,"3,7-dihydropurin-6-one",2.6
kaempferol,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",2.7
kaempferol,Sinapyl alcohol,2.4
kaempferol,TRISTEARIN,2.416666667
kaempferol,ellagic acid,2.636363636
kaempferol,Cyclic AMP,2.075471698
kaempferol,"9-[(4aR,6R,7R,7aS)-2,7-dihydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-6-yl]-2-amino-3H-purin-6-one",2.428571429
kaempferol,COUMESTROL,1.25
kaempferol,Nuciferine,2.888888889
kaempferol,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",2.461538462
kaempferol,xanthine,2.5
kaempferol,Swertisin,3.666666667
kaempferol,D-Glc,2
kaempferol,berberine,2
kaempferol,"2,3-Dihydroxysuccinic acid",2.357142857
kaempferol,"D,L-Stepholidine",3.444444444
kaempferol,"cobalt(2+);[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1H-corrin-21-id-3-yl]propanoylamino]propan-2-yl hydrogen phosphate;cyanide",2.12
kaempferol,DL-PHENYLALANINE,2
kaempferol,Acrasin,2.075471698
kaempferol,l-Stepholidine,3.444444444
kaempferol,D-phenylalanine,2.4
kaempferol,cytidine,2.5
kaempferol,2'-deoxyadenosine,2.7
kaempferol,2-Deoxyadenosine,2.7
guaiazulene,STIGMASTEROL,4
guaiazulene,betulinic acid,2.75
guaiazulene,hydrocinnamic acid,3.5
guaiazulene,beta-carotene,3.333333333
guaiazulene,Clionasterol,3
guaiazulene,L-asparagine,3.166666667
guaiazulene,pantothenic acid,3
guaiazulene,pyrocatechol,3.4
guaiazulene,protopine,3
guaiazulene,L-phenylalanine,3.3125
guaiazulene,glycine,3.333333333
guaiazulene,thymidine,3.75
guaiazulene,"2-amino-3,7-dihydropurin-6-one",3
guaiazulene,"3,7-dihydropurin-6-one",3.333333333
guaiazulene,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",3.666666667
guaiazulene,Sinapyl alcohol,3.333333333
guaiazulene,TRISTEARIN,3.2
guaiazulene,ellagic acid,3.5
guaiazulene,Cyclic AMP,3.565217391
guaiazulene,"9-[(4aR,6R,7R,7aS)-2,7-dihydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-6-yl]-2-amino-3H-purin-6-one",3.642857143
